SMSes,Labels
"Hi, Today's gonna be a great day!!! You got that? Get Regular Fit Jeans from Bershka for just Rs.399. Sizes Just a quick reminder. available from 32-44. Shop https://www.elo.today/Denim",1.0
GOOD NEWS ... Jio be free 25GB Data Daily with free call for X Months Download Please confirm receipt of this email. to activate offer Link http://tiny.cc/Jio-4G,1.0
"Hi, hibumper holiday hungama at star hyper shop for rs and get kg sugar free till st may crystal container mrp rs rs only mamypoko jumbo rs off nutella g rs off slice l buy get rs off vim bar xg rs Good afternoon, how can I help? off many more exciting and unbeatable offers in storetc",1.0
"Hi, nglishvocabulary voluble: marked by a ready and continuous flow of words INVITE: Biggest reunion: Let’s touch base tomorrow. Kindly visit to see ur invite http://bit.ly/bgstrunio",1.0
"Hi, askmegrocery weekend sale shop for save flat rs use flat for rs off extra I’ll get back to you shortly. mobikwik cashback visit httpgooglymupp",1.0
mercedes benz e class available lesser emi free basic insurance and trade in benefit upto lakhrtc applyrcall silver arrows Can we move the deadline?,1.0
hurry central park launching soon lake front appts bhk lacs only south of gurgaon plpsubvention avbl inaugural disc limited units Thanks for letting me know! ph,1.0
Please be aware that your wallet will be suspend if you do Let’s coordinate on this. not enable it in the SMS authentication system,1.0
"Hi, sasta bhi or achcha Please forward this to the team. bhibook bhk get attractv offers rssqft in best location of noida extreputed buildersubvention plancall",1.0
Hope you had a good weekend. dial and get alerts on fantastic five sports cricket football tennis hockey and f with in sports pack at rs matchday,1.0
hi darreh last day of flat off at globus grab your favourite apparel lowest prices stay stylish rush now Let me know when you’re free. tc,1.0
"Please let me know if you have questions. BT-KOTTAK Banking/Insurance/ Financial Products/ Credit Cards XX-XX-XXXX 14:20:52 Congrats User Your Account have be credit With Rs 54,999 Submit detail now bnkg.me/3XnEFeb",1.0
dear relianceone member earn x reward points on Please update me on this. purchase of any samsung mobile at your nearest reliance digital store till th may tc httpgooglsqzqzl,1.0
"Hi, director XXXXXXXXXXXX Mr Prakash Warma will assist you shortly Lime road 's Helpline +917635069441 I’ll keep you posted on this. Mr Gopal mandal",1.0
"Hi, Let’s coordinate on this. Dear customer Con gratulation You have order on SNAPDEAL company comput erized result be final You be the first Won Tata safari cost Rs 12,60,000 REG CHARGE 6,500 TOLL FREE N",1.0
"Hi, ola Let’s discuss this in our next call. now get a cab at your doorstep within minutes with ola use code travel to get rs off on your first ola ride open bitlybookola tca",1.0
"Hi, big sale big savings save Just a quick reminder. big upto on grocery flat extra on mobikwik use code ss free delivery hurry offer ends mar wwwaskmegrocerycom",1.0
"Hi, Looking forward to your response. mrapali New Project Leisure Park in Noida Extn. 2BHK 13.85 Lac U 3BHK 18.61 Lac Last Chance to Own a flat low price. For Best Deal Send YES Or Call@991154102",1.0
You have used 80% of your Other What time works best for you? Network minutes from *514#. Dial *345*315# now to get 10 All Network Minutes for 1 day at just Rs 11 including tax!,1.0
"Hi, dear customer presenting hdfc bank big online winter carnival get up to rs off on flight Can we talk later today? tickets activities on booking month rd of min rs through hdfc bank netbanking only on cleartrip mobile app offer valid till jantc",1.0
"Hi, We have notice your Hope everything is going well! application for Bajaj Insta EMI Card be still pending Click http://m.BajFin.in/GWKKgOYS and complete to enjoy easy EMI 's upto XX month",1.0
combo offer get gb g and unlimited vodafonevodafone calls on recharge of rs validity days recharge on my vodafone When can we meet? app wwwvodafoneinmvvf,1.0
"Hi, Standard Bank Click on http://bit.ly/ StdbankCovid 19Update to Secure your Standard Bank Account on the XXXX Anti Spam Security Server Against Covid XX Scams Do you have time for a quick chat?",1.0
"Hi, Sex up ur mobile with a FREE sexy pic of Looking forward to our meeting. Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 ??3/wk 087016248",1.0
Your ATM have be block due to not verify Please confirm your availability. your information with us For further assistance call XXXXXXXXXX,1.0
"Hi, shop at big bazaar and Looking forward to your response. enjoy additional off with your state bank debit card min purchase of rs hurry offer valid till may tnc apply",1.0
vishal megamart t special Did you get my last message? offer get pet bottles free on rs shopping till st march hurry tnc,1.0
1/2 Services of your airtel digitalTV ID XXXXXXXXXX have be restart from safe custody.Your account balance be Rs368.64 valid till XX DEC 2/2 To recharge visit Happy birthday! www.airtel.in/121 or dial XXX from your airtel mobile,1.0
rs local secs days rs local secs days rsunlimited local airtel calls days offer from Please confirm receipt of this email. retailer or dial till jun,1.0
"Hi, ÃÂ¢ÃÂÃÂ¢ Messages and call be end-to-end encrypt Happy birthday! No one outside of this chat not even WhatsApp can read or listen to them Tap to learn more.Dear Consumer Your Electricity power will be disconnect Tonight at 9.30 pm from electricity office because your previous month bill be not update Please immediately contact with our electricity officer XXXXXXXXXX Thank you",1.0
"Hi, enjoy flat off on hd led tvs one year onsite warrantycash Please prioritize this request. on delivery inch inch espanol global httpbitlyledtv",1.0
"Hi, congrats HiteshGupta.. for 20 Gms Silver in Winning Edge on 50000 Please send me your feedback. Pinnacle WFP on Logins.You may win 0.5 Gms Gold+15 Gms Silver on 50000 more Pinnacle WFP.Wish you achieve it by Mar 24.T&C Apply",1.0
"Hi, CITI BANK RW-50Z New activity on your account Thank you for following up. Please verify at www.rb.gy/omnhhq",1.0
"Hi, flat off on rs americanswancom yay time to shop Please prioritize this request. fresh apparel use code now men httpgoogleffto women httpgooglbnfxa shop now",1.0
"Hi, hi hafijul mandal thank you for dialling special offer for you is talk to Please let me know if you have questions. stars to subscribe dial toll free now",1.0
"Hi, Win the newest ???Harry Can you follow up on this? Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",1.0
your account was credited with rs cash Looking forward to catching up. voucher we are bringing it back on popular demand for today only use lucky above rs lenscartcomoff,1.0
hi isha fantastic offer for you flat off Can you send me the documents? on multiple items buy dresses shrugs shoes more click httpjabongauf optout call,1.0
"Hi, Dear Customer Your ATM Card Has Been LOCKED Let's grab lunch this week. Because You do n't Update yet ACCORDING NEW RULES if you want to activate again Please- call at XXXXXXXXXX",1.0
"Hi, free content download kare phobia movie ka trailer dekhiye httptzeroscokpni Please confirm the changes. link par download play pause waplet now httptzerosco data charges apply",1.0
"Hi, rolex watches swiss brands handcrafted pieces timeless timepieces by watchmakings Good morning, how's your day going? most prestigious brand flat off httpwwwchrontoncom",1.0
you are requested to subscribe the job alerts for rs of Call me when you're free. validity days if you want to activate send sms yes to tollfree,1.0
Flat XX OFF on Medicines from Medlife Rs.125 Amazon Pay Cashback Use Code RM30 Click bit.ly/2RLHhHy When are you available? or Call XXXXXXXXXXXX Valid today ÃÂÃÂ¢ÃÂÃÂ¡ÃÂÃÂ,1.0
"Hi, You have an unclaimed tax refund. Apply Looking forward to your response. now. http://refund.hmrc.gov.app08.net/back.html",1.0
"Hi, Your a c no 221xxxx0190 be credit by INR 25868.00 on 10/08/20 by a c link to mobile XXXXXXXXXX IMPS Ref no XXXXXXXXXXXX Avl Bal INR 617,658.50 Thank you for following up.",1.0
"Hi, vinayaname tunes has been set as your caller tune for all at rs days the service will get renewed on to deactivate sms stop Let’s plan the trip details. to or call toll freeandroid user click on httphyperurlcoskt to download vodafone callertunes app for free holiday unwell etc tunes",1.0
"Hi, Dear SBI YONO User Your SBI YONO account will be Block Today Please click here the link and Update your PAN Thank you for letting me know! CARD Number Immediately http://bitly.ws/pgbR",1.0
"Special offer on your Can we finalize the details? Router Mifi Recharge N5,000 and above and get XXX bonus N5,000 now give you 30GB instead of 15GB Dial XXX or visit Airtel.com.ng/HBB to buy now",1.0
samsung galaxy j gb g super amoled hd quad core Let's discuss this later. g gb ram mah mpmp accs at wholesale priceprofitmandi httppminadrrblb,1.0
"Hi, hi nitin celebrate this diwali with globus phataka collection exciting offers shop for rs and get a gv worth rs rush to globus now Let’s plan the trip details. tc",1.0
"Hi, special offer get all Don’t forget to reply to this email. local vodafone calls at psmin for days recharge for rs or dial to activate this offer for rs",1.0
Do you have any updates for me? To move this conversation out of `` Spam block '' and get message again unblock NHSUKYou be eligible to apply for your nh covid pas If you do not apply you may be fin To get your pas please go to https //nhs.get-pass -info.com now,1.0
+61429999888 Thanks for Can we reschedule our call? your Spam SMS report The ACMA will only contact you if more info be require www.spam.acma.gov.au Privacy info www.acma.gov.au/pi,1.0
this saturday is all about you the ultimate guilt free indulgence get off on your favourite brands download the app Hope to hear from you soon. now goo gl qigqsx t c apply,1.0
"Hi, This homemade tomato pasta sauce recipe is suitable for your kids! Hope everything is going well! Click the link for ingredient http://l.jazzmobilemag.pk/ve8HAcf/d3cc",1.0
"Hi, Yes space keyword to XXXXX Eg Yes LC to 38053.Lobata Sdn Bhd Help 0321711286RMO Successful registration No subscription fee Price RM4.00/SMS .7 SMS/ Week.Renewal on 6/28/2022 To Please let me know if you have questions. cancel send STOP LC to 38053sub=wKD6cBK9ipsCmd8= q6 OW3 .To unsubscribe send STOP LC to XXXXX",1.0
"Hi, PayPal Your Please let me know if you have questions. account have be limit due to unusual activity Visit http://PayPal .login id929.com p X to lift the pending block",1.0
